Node,Time,Value
bus_2818,1,0.0
bus_2818,2,0.0
bus_2818,3,0.0
bus_2818,4,0.0
bus_2818,5,0.0
bus_2818,6,0.0
bus_2818,7,0.0
bus_2818,8,0.0
bus_2818,9,0.0
bus_2818,10,0.0
bus_2818,11,0.0
bus_2818,12,0.0
bus_2818,13,0.0
bus_2818,14,0.0
bus_2818,15,0.0
bus_2818,16,0.0
bus_2818,17,0.0
bus_2818,18,0.0
bus_2818,19,0.0
bus_2818,20,0.0
bus_2818,21,0.0
bus_2818,22,0.0
bus_2818,23,0.0
bus_2818,24,0.0
bus_4238,1,0.0
bus_4238,2,0.0
bus_4238,3,0.0
bus_4238,4,0.0
bus_4238,5,0.0
bus_4238,6,0.0
bus_4238,7,0.0
bus_4238,8,0.0
bus_4238,9,0.0
bus_4238,10,0.0
bus_4238,11,0.0
bus_4238,12,0.0
bus_4238,13,0.0
bus_4238,14,0.0
bus_4238,15,0.0
bus_4238,16,0.0
bus_4238,17,0.0
bus_4238,18,0.0
bus_4238,19,0.0
bus_4238,20,0.0
bus_4238,21,0.0
bus_4238,22,0.0
bus_4238,23,0.0
bus_4238,24,0.0
bus_5547,1,0.0
bus_5547,2,0.0
bus_5547,3,0.0
bus_5547,4,0.0
bus_5547,5,0.0
bus_5547,6,0.0
bus_5547,7,0.0
bus_5547,8,0.0
bus_5547,9,0.0
bus_5547,10,0.0
bus_5547,11,0.0
bus_5547,12,0.0
bus_5547,13,0.0
bus_5547,14,0.0
bus_5547,15,0.0
bus_5547,16,0.0
bus_5547,17,0.0
bus_5547,18,0.0
bus_5547,19,0.0
bus_5547,20,0.0
bus_5547,21,0.0
bus_5547,22,0.0
bus_5547,23,0.0
bus_5547,24,0.0
bus_5679,1,0.0
bus_5679,2,0.0
bus_5679,3,0.0
bus_5679,4,0.0
bus_5679,5,0.0
bus_5679,6,0.0
bus_5679,7,0.0
bus_5679,8,0.0
bus_5679,9,0.0
bus_5679,10,0.0
bus_5679,11,0.0
bus_5679,12,0.0
bus_5679,13,0.0
bus_5679,14,0.0
bus_5679,15,0.0
bus_5679,16,0.0
bus_5679,17,0.0
bus_5679,18,0.0
bus_5679,19,0.0
bus_5679,20,0.0
bus_5679,21,0.0
bus_5679,22,0.0
bus_5679,23,0.0
bus_5679,24,0.0
bus_5725,1,0.0
bus_5725,2,0.0
bus_5725,3,0.0
bus_5725,4,0.0
bus_5725,5,0.0
bus_5725,6,0.0
bus_5725,7,0.0
bus_5725,8,0.0
bus_5725,9,0.0
bus_5725,10,0.0
bus_5725,11,0.0
bus_5725,12,0.0
bus_5725,13,0.0
bus_5725,14,0.0
bus_5725,15,0.0
bus_5725,16,0.0
bus_5725,17,0.0
bus_5725,18,0.0
bus_5725,19,0.0
bus_5725,20,0.0
bus_5725,21,0.0
bus_5725,22,0.0
bus_5725,23,0.0
bus_5725,24,0.0
bus_6353,1,0.0
bus_6353,2,0.0
bus_6353,3,0.0
bus_6353,4,0.0
bus_6353,5,0.0
bus_6353,6,0.0
bus_6353,7,0.0
bus_6353,8,0.0
bus_6353,9,0.0
bus_6353,10,0.0
bus_6353,11,0.0
bus_6353,12,0.0
bus_6353,13,0.0
bus_6353,14,0.0
bus_6353,15,0.0
bus_6353,16,0.0
bus_6353,17,0.0
bus_6353,18,0.0
bus_6353,19,0.0
bus_6353,20,0.0
bus_6353,21,0.0
bus_6353,22,0.0
bus_6353,23,0.0
bus_6353,24,0.0
bus_6408,1,0.0
bus_6408,2,0.0
bus_6408,3,0.0
bus_6408,4,0.0
bus_6408,5,0.0
bus_6408,6,0.0
bus_6408,7,0.0
bus_6408,8,0.0
bus_6408,9,0.0
bus_6408,10,0.0
bus_6408,11,0.0
bus_6408,12,0.0
bus_6408,13,0.0
bus_6408,14,0.0
bus_6408,15,0.0
bus_6408,16,0.0
bus_6408,17,0.0
bus_6408,18,0.0
bus_6408,19,0.0
bus_6408,20,0.0
bus_6408,21,0.0
bus_6408,22,0.0
bus_6408,23,0.0
bus_6408,24,0.0
bus_6752,1,0.0
bus_6752,2,0.0
bus_6752,3,0.0
bus_6752,4,0.0
bus_6752,5,0.0
bus_6752,6,0.0
bus_6752,7,0.0
bus_6752,8,0.0
bus_6752,9,0.0
bus_6752,10,0.0
bus_6752,11,0.0
bus_6752,12,0.0
bus_6752,13,0.0
bus_6752,14,0.0
bus_6752,15,0.0
bus_6752,16,0.0
bus_6752,17,0.0
bus_6752,18,0.0
bus_6752,19,0.0
bus_6752,20,0.0
bus_6752,21,0.0
bus_6752,22,0.0
bus_6752,23,0.0
bus_6752,24,0.0
bus_6934,1,0.0
bus_6934,2,0.0
bus_6934,3,0.0
bus_6934,4,0.0
bus_6934,5,0.0
bus_6934,6,0.0
bus_6934,7,0.0
bus_6934,8,0.0
bus_6934,9,0.0
bus_6934,10,0.0
bus_6934,11,0.0
bus_6934,12,0.0
bus_6934,13,0.0
bus_6934,14,0.0
bus_6934,15,0.0
bus_6934,16,0.0
bus_6934,17,0.0
bus_6934,18,0.0
bus_6934,19,0.0
bus_6934,20,0.0
bus_6934,21,0.0
bus_6934,22,0.0
bus_6934,23,0.0
bus_6934,24,0.0
bus_7211,1,0.0
bus_7211,2,0.0
bus_7211,3,0.0
bus_7211,4,0.0
bus_7211,5,0.0
bus_7211,6,0.0
bus_7211,7,0.0
bus_7211,8,0.0
bus_7211,9,0.0
bus_7211,10,0.0
bus_7211,11,0.0
bus_7211,12,0.0
bus_7211,13,0.0
bus_7211,14,0.0
bus_7211,15,0.0
bus_7211,16,0.0
bus_7211,17,0.0
bus_7211,18,0.0
bus_7211,19,0.0
bus_7211,20,0.0
bus_7211,21,0.0
bus_7211,22,0.0
bus_7211,23,0.0
bus_7211,24,0.0
bus_7259,1,0.0
bus_7259,2,0.0
bus_7259,3,0.0
bus_7259,4,0.0
bus_7259,5,0.0
bus_7259,6,0.0
bus_7259,7,0.0
bus_7259,8,0.0
bus_7259,9,0.0
bus_7259,10,0.0
bus_7259,11,0.0
bus_7259,12,0.0
bus_7259,13,0.0
bus_7259,14,0.0
bus_7259,15,0.0
bus_7259,16,0.0
bus_7259,17,0.0
bus_7259,18,0.0
bus_7259,19,0.0
bus_7259,20,0.0
bus_7259,21,0.0
bus_7259,22,0.0
bus_7259,23,0.0
bus_7259,24,0.0
bus_7275,1,0.0
bus_7275,2,0.0
bus_7275,3,0.0
bus_7275,4,0.0
bus_7275,5,0.0
bus_7275,6,0.0
bus_7275,7,0.0
bus_7275,8,0.0
bus_7275,9,0.0
bus_7275,10,0.0
bus_7275,11,0.0
bus_7275,12,0.0
bus_7275,13,0.0
bus_7275,14,0.0
bus_7275,15,0.0
bus_7275,16,0.0
bus_7275,17,0.0
bus_7275,18,0.0
bus_7275,19,0.0
bus_7275,20,0.0
bus_7275,21,0.0
bus_7275,22,0.0
bus_7275,23,0.0
bus_7275,24,0.0
bus_7463,1,0.0
bus_7463,2,0.0
bus_7463,3,0.0
bus_7463,4,0.0
bus_7463,5,0.0
bus_7463,6,0.0
bus_7463,7,0.0
bus_7463,8,0.0
bus_7463,9,0.0
bus_7463,10,0.0
bus_7463,11,0.0
bus_7463,12,0.0
bus_7463,13,0.0
bus_7463,14,0.0
bus_7463,15,0.0
bus_7463,16,0.0
bus_7463,17,0.0
bus_7463,18,0.0
bus_7463,19,0.0
bus_7463,20,0.0
bus_7463,21,0.0
bus_7463,22,0.0
bus_7463,23,0.0
bus_7463,24,0.0
bus_7778,1,0.0
bus_7778,2,0.0
bus_7778,3,0.0
bus_7778,4,0.0
bus_7778,5,0.0
bus_7778,6,0.0
bus_7778,7,0.0
bus_7778,8,0.0
bus_7778,9,0.0
bus_7778,10,0.0
bus_7778,11,0.0
bus_7778,12,0.0
bus_7778,13,0.0
bus_7778,14,0.0
bus_7778,15,0.0
bus_7778,16,0.0
bus_7778,17,0.0
bus_7778,18,0.0
bus_7778,19,0.0
bus_7778,20,0.0
bus_7778,21,0.0
bus_7778,22,0.0
bus_7778,23,0.0
bus_7778,24,0.0
bus_9558,1,0.0
bus_9558,2,0.0
bus_9558,3,0.0
bus_9558,4,0.0
bus_9558,5,0.0
bus_9558,6,0.0
bus_9558,7,0.0
bus_9558,8,0.0
bus_9558,9,0.0
bus_9558,10,0.0
bus_9558,11,0.0
bus_9558,12,0.0
bus_9558,13,0.0
bus_9558,14,0.0
bus_9558,15,0.0
bus_9558,16,0.0
bus_9558,17,0.0
bus_9558,18,0.0
bus_9558,19,0.0
bus_9558,20,0.0
bus_9558,21,0.0
bus_9558,22,0.0
bus_9558,23,0.0
bus_9558,24,0.0
bus_9610,1,0.0
bus_9610,2,0.0
bus_9610,3,0.0
bus_9610,4,0.0
bus_9610,5,0.0
bus_9610,6,0.0
bus_9610,7,0.0
bus_9610,8,0.0
bus_9610,9,0.0
bus_9610,10,0.0
bus_9610,11,0.0
bus_9610,12,0.0
bus_9610,13,0.0
bus_9610,14,0.0
bus_9610,15,0.0
bus_9610,16,0.0
bus_9610,17,0.0
bus_9610,18,0.0
bus_9610,19,0.0
bus_9610,20,0.0
bus_9610,21,0.0
bus_9610,22,0.0
bus_9610,23,0.0
bus_9610,24,0.0
bus_9870,1,0.0
bus_9870,2,0.0
bus_9870,3,0.0
bus_9870,4,0.0
bus_9870,5,0.0
bus_9870,6,0.0
bus_9870,7,0.0
bus_9870,8,0.0
bus_9870,9,0.0
bus_9870,10,0.0
bus_9870,11,0.0
bus_9870,12,0.0
bus_9870,13,0.0
bus_9870,14,0.0
bus_9870,15,0.0
bus_9870,16,0.0
bus_9870,17,0.0
bus_9870,18,0.0
bus_9870,19,0.0
bus_9870,20,0.0
bus_9870,21,0.0
bus_9870,22,0.0
bus_9870,23,0.0
bus_9870,24,0.0
bus_10596,1,0.0
bus_10596,2,0.0
bus_10596,3,0.0
bus_10596,4,0.0
bus_10596,5,0.0
bus_10596,6,0.0
bus_10596,7,0.0
bus_10596,8,0.0
bus_10596,9,0.0
bus_10596,10,0.0
bus_10596,11,0.0
bus_10596,12,0.0
bus_10596,13,0.0
bus_10596,14,0.0
bus_10596,15,0.0
bus_10596,16,0.0
bus_10596,17,0.0
bus_10596,18,0.0
bus_10596,19,0.0
bus_10596,20,0.0
bus_10596,21,0.0
bus_10596,22,0.0
bus_10596,23,0.0
bus_10596,24,0.0
bus_10642,1,0.0
bus_10642,2,0.0
bus_10642,3,0.0
bus_10642,4,0.0
bus_10642,5,0.0
bus_10642,6,0.0
bus_10642,7,0.0
bus_10642,8,0.0
bus_10642,9,0.0
bus_10642,10,0.0
bus_10642,11,0.0
bus_10642,12,0.0
bus_10642,13,0.0
bus_10642,14,0.0
bus_10642,15,0.0
bus_10642,16,0.0
bus_10642,17,0.0
bus_10642,18,0.0
bus_10642,19,0.0
bus_10642,20,0.0
bus_10642,21,0.0
bus_10642,22,0.0
bus_10642,23,0.0
bus_10642,24,0.0
bus_10643,1,0.0
bus_10643,2,0.0
bus_10643,3,0.0
bus_10643,4,0.0
bus_10643,5,0.0
bus_10643,6,0.0
bus_10643,7,0.0
bus_10643,8,0.0
bus_10643,9,0.0
bus_10643,10,0.0
bus_10643,11,0.0
bus_10643,12,0.0
bus_10643,13,0.0
bus_10643,14,0.0
bus_10643,15,0.0
bus_10643,16,0.0
bus_10643,17,0.0
bus_10643,18,0.0
bus_10643,19,0.0
bus_10643,20,0.0
bus_10643,21,0.0
bus_10643,22,0.0
bus_10643,23,0.0
bus_10643,24,0.0
bus_10664,1,0.0
bus_10664,2,0.0
bus_10664,3,0.0
bus_10664,4,0.0
bus_10664,5,0.0
bus_10664,6,0.0
bus_10664,7,0.0
bus_10664,8,0.0
bus_10664,9,0.0
bus_10664,10,0.0
bus_10664,11,0.0
bus_10664,12,0.0
bus_10664,13,0.0
bus_10664,14,0.0
bus_10664,15,0.0
bus_10664,16,0.0
bus_10664,17,0.0
bus_10664,18,0.0
bus_10664,19,0.0
bus_10664,20,0.0
bus_10664,21,0.0
bus_10664,22,0.0
bus_10664,23,0.0
bus_10664,24,0.0
bus_11232,1,0.0
bus_11232,2,0.0
bus_11232,3,0.0
bus_11232,4,0.0
bus_11232,5,0.0
bus_11232,6,0.0
bus_11232,7,0.0
bus_11232,8,0.0
bus_11232,9,0.0
bus_11232,10,0.0
bus_11232,11,0.0
bus_11232,12,0.0
bus_11232,13,0.0
bus_11232,14,0.0
bus_11232,15,0.0
bus_11232,16,0.0
bus_11232,17,0.0
bus_11232,18,0.0
bus_11232,19,0.0
bus_11232,20,0.0
bus_11232,21,0.0
bus_11232,22,0.0
bus_11232,23,0.0
bus_11232,24,0.0
bus_11268,1,0.0
bus_11268,2,0.0
bus_11268,3,0.0
bus_11268,4,0.0
bus_11268,5,0.0
bus_11268,6,0.0
bus_11268,7,0.0
bus_11268,8,0.0
bus_11268,9,0.0
bus_11268,10,0.0
bus_11268,11,0.0
bus_11268,12,0.0
bus_11268,13,0.0
bus_11268,14,0.0
bus_11268,15,0.0
bus_11268,16,0.0
bus_11268,17,0.0
bus_11268,18,0.0
bus_11268,19,0.0
bus_11268,20,0.0
bus_11268,21,0.0
bus_11268,22,0.0
bus_11268,23,0.0
bus_11268,24,0.0
bus_11548,1,0.0
bus_11548,2,0.0
bus_11548,3,0.0
bus_11548,4,0.0
bus_11548,5,0.0
bus_11548,6,0.0
bus_11548,7,0.0
bus_11548,8,0.0
bus_11548,9,0.0
bus_11548,10,0.0
bus_11548,11,0.0
bus_11548,12,0.0
bus_11548,13,0.0
bus_11548,14,0.0
bus_11548,15,0.0
bus_11548,16,0.0
bus_11548,17,0.0
bus_11548,18,0.0
bus_11548,19,0.0
bus_11548,20,0.0
bus_11548,21,0.0
bus_11548,22,0.0
bus_11548,23,0.0
bus_11548,24,0.0
bus_11617,1,0.0
bus_11617,2,0.0
bus_11617,3,0.0
bus_11617,4,0.0
bus_11617,5,0.0
bus_11617,6,0.0
bus_11617,7,0.0
bus_11617,8,0.0
bus_11617,9,0.0
bus_11617,10,0.0
bus_11617,11,0.0
bus_11617,12,0.0
bus_11617,13,0.0
bus_11617,14,0.0
bus_11617,15,0.0
bus_11617,16,0.0
bus_11617,17,0.0
bus_11617,18,0.0
bus_11617,19,0.0
bus_11617,20,0.0
bus_11617,21,0.0
bus_11617,22,0.0
bus_11617,23,0.0
bus_11617,24,0.0
bus_11776,1,0.0
bus_11776,2,0.0
bus_11776,3,0.0
bus_11776,4,0.0
bus_11776,5,0.0
bus_11776,6,0.0
bus_11776,7,0.0
bus_11776,8,0.0
bus_11776,9,0.0
bus_11776,10,0.0
bus_11776,11,0.0
bus_11776,12,0.0
bus_11776,13,0.0
bus_11776,14,0.0
bus_11776,15,0.0
bus_11776,16,0.0
bus_11776,17,0.0
bus_11776,18,0.0
bus_11776,19,0.0
bus_11776,20,0.0
bus_11776,21,0.0
bus_11776,22,0.0
bus_11776,23,0.0
bus_11776,24,0.0
bus_11913,1,0.0
bus_11913,2,0.0
bus_11913,3,0.0
bus_11913,4,0.0
bus_11913,5,0.0
bus_11913,6,0.0
bus_11913,7,0.0
bus_11913,8,0.0
bus_11913,9,0.0
bus_11913,10,0.0
bus_11913,11,0.0
bus_11913,12,0.0
bus_11913,13,0.0
bus_11913,14,0.0
bus_11913,15,0.0
bus_11913,16,0.0
bus_11913,17,0.0
bus_11913,18,0.0
bus_11913,19,0.0
bus_11913,20,0.0
bus_11913,21,0.0
bus_11913,22,0.0
bus_11913,23,0.0
bus_11913,24,0.0
bus_11947,1,0.0
bus_11947,2,0.0
bus_11947,3,0.0
bus_11947,4,0.0
bus_11947,5,0.0
bus_11947,6,0.0
bus_11947,7,0.0
bus_11947,8,0.0
bus_11947,9,0.0
bus_11947,10,0.0
bus_11947,11,0.0
bus_11947,12,0.0
bus_11947,13,0.0
bus_11947,14,0.0
bus_11947,15,0.0
bus_11947,16,0.0
bus_11947,17,0.0
bus_11947,18,0.0
bus_11947,19,0.0
bus_11947,20,0.0
bus_11947,21,0.0
bus_11947,22,0.0
bus_11947,23,0.0
bus_11947,24,0.0
bus_12013,1,0.0
bus_12013,2,0.0
bus_12013,3,0.0
bus_12013,4,0.0
bus_12013,5,0.0
bus_12013,6,0.0
bus_12013,7,0.0
bus_12013,8,0.0
bus_12013,9,0.0
bus_12013,10,0.0
bus_12013,11,0.0
bus_12013,12,0.0
bus_12013,13,0.0
bus_12013,14,0.0
bus_12013,15,0.0
bus_12013,16,0.0
bus_12013,17,0.0
bus_12013,18,0.0
bus_12013,19,0.0
bus_12013,20,0.0
bus_12013,21,0.0
bus_12013,22,0.0
bus_12013,23,0.0
bus_12013,24,0.0
bus_13675,1,0.0
bus_13675,2,0.0
bus_13675,3,0.0
bus_13675,4,0.0
bus_13675,5,0.0
bus_13675,6,0.0
bus_13675,7,0.0
bus_13675,8,0.0
bus_13675,9,0.0
bus_13675,10,0.0
bus_13675,11,0.0
bus_13675,12,0.0
bus_13675,13,0.0
bus_13675,14,0.0
bus_13675,15,0.0
bus_13675,16,0.0
bus_13675,17,0.0
bus_13675,18,0.0
bus_13675,19,0.0
bus_13675,20,0.0
bus_13675,21,0.0
bus_13675,22,0.0
bus_13675,23,0.0
bus_13675,24,0.0
bus_13740,1,0.0
bus_13740,2,0.0
bus_13740,3,0.0
bus_13740,4,0.0
bus_13740,5,0.0
bus_13740,6,0.0
bus_13740,7,0.0
bus_13740,8,0.0
bus_13740,9,0.0
bus_13740,10,0.0
bus_13740,11,0.0
bus_13740,12,0.0
bus_13740,13,0.0
bus_13740,14,0.0
bus_13740,15,0.0
bus_13740,16,0.0
bus_13740,17,0.0
bus_13740,18,0.0
bus_13740,19,0.0
bus_13740,20,0.0
bus_13740,21,0.0
bus_13740,22,0.0
bus_13740,23,0.0
bus_13740,24,0.0
bus_13775,1,0.0
bus_13775,2,0.0
bus_13775,3,0.0
bus_13775,4,0.0
bus_13775,5,0.0
bus_13775,6,0.0
bus_13775,7,0.0
bus_13775,8,0.0
bus_13775,9,0.0
bus_13775,10,0.0
bus_13775,11,0.0
bus_13775,12,0.0
bus_13775,13,0.0
bus_13775,14,0.0
bus_13775,15,0.0
bus_13775,16,0.0
bus_13775,17,0.0
bus_13775,18,0.0
bus_13775,19,0.0
bus_13775,20,0.0
bus_13775,21,0.0
bus_13775,22,0.0
bus_13775,23,0.0
bus_13775,24,0.0
bus_13841,1,0.0
bus_13841,2,0.0
bus_13841,3,0.0
bus_13841,4,0.0
bus_13841,5,0.0
bus_13841,6,0.0
bus_13841,7,0.0
bus_13841,8,0.0
bus_13841,9,0.0
bus_13841,10,0.0
bus_13841,11,0.0
bus_13841,12,0.0
bus_13841,13,0.0
bus_13841,14,0.0
bus_13841,15,0.0
bus_13841,16,0.0
bus_13841,17,0.0
bus_13841,18,0.0
bus_13841,19,0.0
bus_13841,20,0.0
bus_13841,21,0.0
bus_13841,22,0.0
bus_13841,23,0.0
bus_13841,24,0.0
bus_13847,1,0.0
bus_13847,2,0.0
bus_13847,3,0.0
bus_13847,4,0.0
bus_13847,5,0.0
bus_13847,6,0.0
bus_13847,7,0.0
bus_13847,8,0.0
bus_13847,9,0.0
bus_13847,10,0.0
bus_13847,11,0.0
bus_13847,12,0.0
bus_13847,13,0.0
bus_13847,14,0.0
bus_13847,15,0.0
bus_13847,16,0.0
bus_13847,17,0.0
bus_13847,18,0.0
bus_13847,19,0.0
bus_13847,20,0.0
bus_13847,21,0.0
bus_13847,22,0.0
bus_13847,23,0.0
bus_13847,24,0.0
bus_13905,1,0.0
bus_13905,2,0.0
bus_13905,3,0.0
bus_13905,4,0.0
bus_13905,5,0.0
bus_13905,6,0.0
bus_13905,7,0.0
bus_13905,8,0.0
bus_13905,9,0.0
bus_13905,10,0.0
bus_13905,11,0.0
bus_13905,12,0.0
bus_13905,13,0.0
bus_13905,14,0.0
bus_13905,15,0.0
bus_13905,16,0.0
bus_13905,17,0.0
bus_13905,18,0.0
bus_13905,19,0.0
bus_13905,20,0.0
bus_13905,21,0.0
bus_13905,22,0.0
bus_13905,23,0.0
bus_13905,24,0.0
bus_13976,1,0.0
bus_13976,2,0.0
bus_13976,3,0.0
bus_13976,4,0.0
bus_13976,5,0.0
bus_13976,6,0.0
bus_13976,7,0.0
bus_13976,8,0.0
bus_13976,9,0.0
bus_13976,10,0.0
bus_13976,11,0.0
bus_13976,12,0.0
bus_13976,13,0.0
bus_13976,14,0.0
bus_13976,15,0.0
bus_13976,16,0.0
bus_13976,17,0.0
bus_13976,18,0.0
bus_13976,19,0.0
bus_13976,20,0.0
bus_13976,21,0.0
bus_13976,22,0.0
bus_13976,23,0.0
bus_13976,24,0.0
bus_14033,1,0.0
bus_14033,2,0.0
bus_14033,3,0.0
bus_14033,4,0.0
bus_14033,5,0.0
bus_14033,6,0.0
bus_14033,7,0.0
bus_14033,8,0.0
bus_14033,9,0.0
bus_14033,10,0.0
bus_14033,11,0.0
bus_14033,12,0.0
bus_14033,13,0.0
bus_14033,14,0.0
bus_14033,15,0.0
bus_14033,16,0.0
bus_14033,17,0.0
bus_14033,18,0.0
bus_14033,19,0.0
bus_14033,20,0.0
bus_14033,21,0.0
bus_14033,22,0.0
bus_14033,23,0.0
bus_14033,24,0.0
bus_14048,1,0.0
bus_14048,2,0.0
bus_14048,3,0.0
bus_14048,4,0.0
bus_14048,5,0.0
bus_14048,6,0.0
bus_14048,7,0.0
bus_14048,8,0.0
bus_14048,9,0.0
bus_14048,10,0.0
bus_14048,11,0.0
bus_14048,12,0.0
bus_14048,13,0.0
bus_14048,14,0.0
bus_14048,15,0.0
bus_14048,16,0.0
bus_14048,17,0.0
bus_14048,18,0.0
bus_14048,19,0.0
bus_14048,20,0.0
bus_14048,21,0.0
bus_14048,22,0.0
bus_14048,23,0.0
bus_14048,24,0.0
bus_14552,1,0.0
bus_14552,2,0.0
bus_14552,3,0.0
bus_14552,4,0.0
bus_14552,5,0.0
bus_14552,6,0.0
bus_14552,7,0.0
bus_14552,8,0.0
bus_14552,9,0.0
bus_14552,10,0.0
bus_14552,11,0.0
bus_14552,12,0.0
bus_14552,13,0.0
bus_14552,14,0.0
bus_14552,15,0.0
bus_14552,16,0.0
bus_14552,17,0.0
bus_14552,18,0.0
bus_14552,19,0.0
bus_14552,20,0.0
bus_14552,21,0.0
bus_14552,22,0.0
bus_14552,23,0.0
bus_14552,24,0.0
bus_14566,1,0.0
bus_14566,2,0.0
bus_14566,3,0.0
bus_14566,4,0.0
bus_14566,5,0.0
bus_14566,6,0.0
bus_14566,7,0.0
bus_14566,8,0.0
bus_14566,9,0.0
bus_14566,10,0.0
bus_14566,11,0.0
bus_14566,12,0.0
bus_14566,13,0.0
bus_14566,14,0.0
bus_14566,15,0.0
bus_14566,16,0.0
bus_14566,17,0.0
bus_14566,18,0.0
bus_14566,19,0.0
