ND,SD,NE,KS,OK,MN,IA,MO,AR,LA,MS,WI,IL,MI,IN,OH,KY,TN,AL,FL,GA,SC,NC,WV,MD,DE,PA,NJ,NY,NH,CT,RI,MA,VT,ME
1.8880000000000001,2.039,1.3196875,1.6194,1.8271428571428572,2.162333333333334,1.6469999999999998,1.7204166666666663,2.0537272727272735,2.7220999999999997,3.3743333333333334,2.282375,1.8709166666666668,2.1577777777777776,2.2606750000000004,2.193166666666667,1.9937802197802206,2.5011111111111113,2.074727272727273,2.7756111111111115,2.7475,3.543041666666666,3.534304347826087,2.393681818181818,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.825125,1.7930000000000001,1.3122777777777779,1.625153846153846,1.802833333333333,2.1410869565217396,1.6673333333333336,1.6713939393939397,1.9798947368421054,2.7496000000000005,3.215,2.27365,1.7669090909090912,2.1785416666666664,2.2993095238095234,2.228857142857143,1.9586702127659579,2.2306,2.189545454545454,2.8278000000000003,2.7010666666666667,3.511555555555555,2.9952708333333327,2.511425,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
1.7429999999999999,1.713,1.3012499999999998,1.5735,1.733,2.0544347826086957,1.645521739130435,1.6899459459459458,2.1866666666666665,2.892571428571429,3.4695000000000005,2.2462413793103444,1.718111111111111,2.1413333333333333,2.3866599999999996,2.1147142857142858,1.936443181818182,2.462125,2.252181818181818,2.9369999999999994,2.6828124999999994,3.5363333333333338,2.864305084745763,2.3955714285714276,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
