Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
LONDONDERRY_NG_New_Hampshire,4238,NG (Natural Gas),789.99,328.84000000000003,7.463930807666666
SEABROOK_Nuc_New_Hampshire,4238,NUC (Nuclear),1242.0,462.96,11.24
CONCORD_O_New_Hampshire_3,4238,DFO (Distillate Fuel Oil),20.7,6.53,0.1465
PORTSMOUTH_NG_New_Hampshire,4238,NG (Natural Gas),605.49,143.63000000000002,6.6622459056666665
PEABODY_NG_Massachusetts,4238,NG (Natural Gas),71.59,22.5,4.6517559846
MARBLEHEAD_O_Massachusetts,4238,DFO (Distillate Fuel Oil),7.800000000000001,1.63,0.036250000000000004
BOSTON_NG_Massachusetts,4238,NG (Natural Gas),59.2,16.07,3.8485510976666664
SHREWSBURY_O_Massachusetts,4238,DFO (Distillate Fuel Oil),14.0,4.23,0.08130000000000001
BELLINGHAM_NG_Massachusetts,4238,NG (Natural Gas),964.1000000000001,341.46999999999997,6.528537085400001
LOWELL_NG_Massachusetts,4238,NG (Natural Gas),85.0,16.63,4.8054458775
HUDSON_O_Massachusetts,4238,DFO (Distillate Fuel Oil),18.3,4.8100000000000005,0.056722222222222216
CAMBRIDGE_NG_Massachusetts,4238,NG (Natural Gas),274.8,48.489999999999995,4.910547126
WELLESLEYHILLS_NG_Massachusetts,4238,NG (Natural Gas),7.199999999999999,2.14,4.722233381856098
BOSTON_O_Massachusetts,4238,DFO (Distillate Fuel Oil),133.10999999999999,40.38,0.3179583333333334
CHARLESTOWN_O_Massachusetts,4238,DFO (Distillate Fuel Oil),14.2,6.16,0.469
CAMBRIDGE_O_Massachusetts,4238,DFO (Distillate Fuel Oil),20.0,8.19,0.6455
NORTHWEYMOUTH_NG_Massachusetts,4238,NG (Natural Gas),872.19,239.92000000000002,7.645708819333334
CHARLESTOWN_NG_Massachusetts,4238,NG (Natural Gas),2361.38,836.87,6.595244782714286
IPSWICH_NG_Massachusetts,4238,NG (Natural Gas),8.52,2.61,4.722233381856098
BRAINTREE_NG_Massachusetts,4238,NG (Natural Gas),217.0,69.36,4.93483324425
BLACKSTONE_NG_Massachusetts,4238,NG (Natural Gas),578.0,128.74,7.5765749504999995
FRAMINGHAM_O_Massachusetts,4238,DFO (Distillate Fuel Oil),44.39999999999998,11.56,0.13722222222222225
CHARLTON_NG_Massachusetts,4238,NG (Natural Gas),360.0,123.88,6.511886853
REVERE_NG_Massachusetts,4238,NG (Natural Gas),5.8,1.46,4.583556069
WINTHROP_O_Massachusetts,4238,DFO (Distillate Fuel Oil),52.0,9.67,0.665
MEDWAY_O_Massachusetts,4238,DFO (Distillate Fuel Oil),135.0,41.739999999999995,1.3173333333333332
MILFORD_NG_Massachusetts,4238,NG (Natural Gas),178.0,44.86,5.254540441
HARRISVILLE_NG_Rhode_Island,4238,NG (Natural Gas),508.38000000000005,168.78,5.215832458
DAYVILLE_NG_Connecticut,4238,NG (Natural Gas),840.0,216.72000000000003,4.914547191333333
HANOVER_O_New_Hampshire,2289,DFO (Distillate Fuel Oil),6.99,2.66,0.07316666666666667
FLORENCE_O_Vermont,2289,DFO (Distillate Fuel Oil),9.2,2.62,0.13124999999999998
WESTCHARLESTON_O_Vermont,2289,DFO (Distillate Fuel Oil),2.8,0.39,0.4721112440191388
BARNARD_O_Vermont,2289,DFO (Distillate Fuel Oil),13.2,2.6,0.342
RUTLAND_O_Vermont,2289,DFO (Distillate Fuel Oil),13.2,3.78,0.3775
MIDDLETOWN_NG_New_York_City,2289,NG (Natural Gas),41.9,18.38,4.826207321
TICONDEROGA_O_Upstate_New_York,2289,DFO (Distillate Fuel Oil),45.800000000000004,6.15,0.367
CORINTH_NG_Upstate_New_York,2289,NG (Natural Gas),147.0,34.37,5.045007374
SHERRILL_NG_Upstate_New_York,2289,NG (Natural Gas),64.2,28.53,4.7738511435
COOPERSTOWN_O_Upstate_New_York,2289,DFO (Distillate Fuel Oil),6.700000000000001,1.7600000000000002,0.031083333333333334
COLCHESTER_O_Vermont,2049,DFO (Distillate Fuel Oil),18.0,5.15,0.5145
ESSEXJUNCTION_O_Vermont,2049,DFO (Distillate Fuel Oil),8.0,1.97,0.043250000000000004
BURLINGTON_O_Vermont,2049,DFO (Distillate Fuel Oil),25.5,6.24,0.697
BARRE_O_Vermont,2049,DFO (Distillate Fuel Oil),41.8,18.98,1.4055
VERGENNES_O_Vermont,2049,DFO (Distillate Fuel Oil),4.0,0.6799999999999999,0.05
PLATTSBURGH_NG_Upstate_New_York,2049,NG (Natural Gas),285.6,95.94,5.342447509
MASSENA_NG_Upstate_New_York,2049,NG (Natural Gas),102.1,38.28,4.938532639
OGDENSBURG_NG_Upstate_New_York,2049,NG (Natural Gas),26.9,5.82,4.746666667
INDIANORCHARD_C_Massachusetts,1317,BIT (Bituminous Coal),5.7,1.1,11.130731756117966
NORTHAMPTON_NG_Massachusetts,1317,NG (Natural Gas),7.0,3.27,1.5339526653333333
LUDLOW_O_Massachusetts,1317,DFO (Distillate Fuel Oil),534.6,158.91000000000003,2.5765000000000002
CHICOPEE_O_Massachusetts,1317,DFO (Distillate Fuel Oil),8.100000000000001,2.25,0.07633333333333335
FITCHBURG_NG_Massachusetts,1317,NG (Natural Gas),8.1,3.27,1.152733584
WORCESTER_NG_Massachusetts,1317,NG (Natural Gas),7.6,2.24,1.5284733816666665
INDIANORCHARD_NG_Massachusetts,5547,NG (Natural Gas),260.90999999999997,42.41,5.208426089333334
WESTSPRINGFIELD_NG_Massachusetts,5547,NG (Natural Gas),233.6,73.0,3.5221979686666667
AGAWAM_NG_Massachusetts,5547,NG (Natural Gas),289.0,37.86,6.938421509
WESTSPRINGFIELD_O_Massachusetts,5547,DFO (Distillate Fuel Oil),17.0,3.71,0.4515
WINDSORLOCKS_NG_Connecticut,5547,NG (Natural Gas),78.01,18.68,1.7616058427499999
GROTON_O_Connecticut,5547,DFO (Distillate Fuel Oil),15.0,3.7600000000000002,0.04633333333333334
GROTON_NG_Connecticut,5547,NG (Natural Gas),40.0,12.3,4.617412895399999
EASTHARTFORD_NG_Connecticut,5547,NG (Natural Gas),25.8,9.13,4.713783179
HARTFORD_NG_Connecticut,5547,NG (Natural Gas),94.0,35.84,1.1849817324999998
UNCASVILLE_O_Connecticut,5547,DFO (Distillate Fuel Oil),505.32,152.89,1.836625
LEBANON_O_Connecticut,5547,DFO (Distillate Fuel Oil),5.0,1.94,0.07925
WALLINGFORD_NG_Connecticut,5547,NG (Natural Gas),338.8,95.25,4.204975198571428
LEDYARD_NG_Connecticut,5547,NG (Natural Gas),13.2,4.94,2.303829253
MONTVILLE_NG_Connecticut,5547,NG (Natural Gas),17.4,5.13,2.32546706
MIDDLETOWN_O_Connecticut,5547,DFO (Distillate Fuel Oil),1029.4,265.85,2.85635
BRISTOL_NG_Connecticut,5547,NG (Natural Gas),7.0,2.94,2.2949447605
MIDDLETOWN_NG_Connecticut,5547,NG (Natural Gas),695.8,319.04999999999995,2.7852792948
WATERBURY_NG_Connecticut,5547,NG (Natural Gas),97.1,25.75,4.722233381856098
STORRSMANSFIELD_NG_Connecticut,5547,NG (Natural Gas),20.700000000000003,7.74,3.0698873583333337
WALLINGFORD_O_Connecticut,5547,DFO (Distillate Fuel Oil),8.3,2.2299999999999995,0.0465
NORWICH_O_Connecticut,5547,DFO (Distillate Fuel Oil),12.0,2.62,0.0638
WATERFORD_Nuc_Connecticut,5547,NUC (Nuclear),2162.9,940.79,10.95
SOMERSET_C_Massachusetts,2818,BIT (Bituminous Coal),1124.6100000000001,213.48,6.09607069
TAUNTON_O_Massachusetts,2818,DFO (Distillate Fuel Oil),146.31,51.92,1.4945000000000002
NORTHDARTMOUTH_NG_Massachusetts,2818,NG (Natural Gas),101.7,27.86,4.786845049333333
DIGHTON_NG_Massachusetts,2818,NG (Natural Gas),200.0,43.32,6.587615283
SANDWICH_O_Massachusetts,2818,DFO (Distillate Fuel Oil),1165.0,381.73,17.375999999999998
SOMERSET_O_Massachusetts,2818,DFO (Distillate Fuel Oil),475.5,61.64,11.359
PLYMOUTH_Nuc_Massachusetts,2818,NUC (Nuclear),670.0,324.04,9.89
PROVIDENCE_NG_Rhode_Island,2818,NG (Natural Gas),525.38,188.96,3.1445361764
PAWTUCKET_NG_Rhode_Island,2818,NG (Natural Gas),68.8,31.67,4.8266080165
TIVERTON_NG_Rhode_Island,2818,NG (Natural Gas),272.5,84.83,5.7517055465
CRANSTON_O_Rhode_Island,2818,DFO (Distillate Fuel Oil),10.0,3.25,0.057374999999999995
JOHNSTON_NG_Rhode_Island,2818,NG (Natural Gas),596.01,160.74,4.401486655666667
NORWICH_O_Connecticut_4,2818,DFO (Distillate Fuel Oil),26.5,6.930000000000001,0.165125
DAYVILLE_NG_Connecticut_5,2818,NG (Natural Gas),4.6,2.04,4.594358825
PRESTON_O_Connecticut,2818,DFO (Distillate Fuel Oil),18.5,7.16,0.585
PITTSFIELD_O_Massachusetts,2744,DFO (Distillate Fuel Oil),21.1,6.9,0.629
PITTSFIELD_NG_Massachusetts,2744,NG (Natural Gas),178.48,72.72,3.9017438671999995
LEE_O_Massachusetts,2744,DFO (Distillate Fuel Oil),20.4,6.05,0.5895
MERIDEN_O_Connecticut,6353,DFO (Distillate Fuel Oil),21.8,9.58,0.7235
BRIDGEPORT_O_Connecticut,6353,DFO (Distillate Fuel Oil),18.6,7.9,0.609
MILFORD_O_Connecticut,6353,DFO (Distillate Fuel Oil),464.5999999999999,129.91,1.4655
MILFORD_NG_Connecticut,6353,NG (Natural Gas),578.0,186.33,7.416394486
FAIRFIELD_NG_Connecticut,6353,NG (Natural Gas),4.5,1.03,4.595441595
BRIDGEPORT_C_Connecticut,6353,BIT (Bituminous Coal),400.0,80.52,11.130731756117966
EASTHAVEN_O_Connecticut,6353,DFO (Distillate Fuel Oil),641.48,233.42,4.9582500000000005
STAMFORD_O_Connecticut,6353,DFO (Distillate Fuel Oil),116.0,41.15,0.7110000000000001
BRIDGEPORT_NG_Connecticut,6353,NG (Natural Gas),534.8900000000001,128.21,5.813059476499999
NORWALK_O_Connecticut,6353,DFO (Distillate Fuel Oil),6.0,2.5,0.065
STONYBROOK_NG_New_York_City,6353,NG (Natural Gas),47.0,6.08,4.892217757
HOLTSVILLE_O_New_York_City,6353,DFO (Distillate Fuel Oil),567.0,134.58999999999997,2.5629166666666667
BRONX_NG_New_York_City,6353,NG (Natural Gas),50.1,16.79,2.6508068314285715
SPEONK_O_New_York_City,6353,DFO (Distillate Fuel Oil),311.3,61.24,1.3365
HOLTSVILLE_NG_New_York_City,6353,NG (Natural Gas),164.0,58.910000000000004,5.1625772355
BRENTWOOD_NG_New_York_City,6353,NG (Natural Gas),147.0,65.5,4.9068319339999995
GREENPORT_O_New_York_City,6353,DFO (Distillate Fuel Oil),80.6,32.559999999999995,0.31
ISLANDPARK_NG_New_York_City,6353,NG (Natural Gas),669.22,185.49999999999994,5.22822290375
GLENWOODLANDING_NG_New_York_City,6353,NG (Natural Gas),106.0,32.77,4.9598097095
FREEPORT_O_New_York_City,6353,DFO (Distillate Fuel Oil),32.2,8.61,0.0902
NORTHPORT_O_New_York_City,6353,DFO (Distillate Fuel Oil),16.0,1.71,0.3715
PORTJEFFERSONSTATION_NG_New_York_City,6353,NG (Natural Gas),482.0,167.47,5.7496138445
FREEPORT_NG_New_York_City,6353,NG (Natural Gas),180.5,50.64,4.970807102666667
HICKSVILLE_NG_New_York_City,6353,NG (Natural Gas),240.59999999999997,92.53999999999999,2.642261352272728
ASTORIA_NG_New_York_City,6353,NG (Natural Gas),650.01,194.07,6.762159690333334
EASTHAMPTON_O_New_York_City,6353,DFO (Distillate Fuel Oil),27.32,10.14,0.2125
FARROCKAWAY_O_New_York_City,6353,DFO (Distillate Fuel Oil),60.5,14.65,1.6495
BROOKHAVEN_O_New_York_City,6353,DFO (Distillate Fuel Oil),100.0,17.5,1.26275
YAPHANK_NG_New_York_City,6353,NG (Natural Gas),351.5,110.41,3.1389519354999997
PORTJEFFERSONSTATION_O_New_York_City,6353,DFO (Distillate Fuel Oil),16.0,7.87,0.556
NORTHPORT_NG_New_York_City,6353,NG (Natural Gas),1548.0,346.2,8.46925065675
FARROCKAWAY_NG_New_York_City,6353,NG (Natural Gas),60.5,22.11,5.006702413
JAMAICA_NG_New_York_City,6353,NG (Natural Gas),124.0,45.14999999999999,2.082995694142857
WESTBABYLON_O_New_York_City,6353,DFO (Distillate Fuel Oil),52.8,22.389999999999997,0.864
HEMPSTEAD_NG_New_York_City,6353,NG (Natural Gas),4.0,1.4000000000000001,4.722233381856098
OCEANSIDE_O_New_York_City,6353,DFO (Distillate Fuel Oil),4.4,1.4500000000000002,0.06575
WESTBABYLON_NG_New_York_City,6353,NG (Natural Gas),82.0,14.86,4.8145919045
OCEANSIDE_NG_New_York_City,6353,NG (Natural Gas),29.4,9.760000000000002,3.0647906949999997
GLENWOODLANDING_O_New_York_City,6353,DFO (Distillate Fuel Oil),126.0,34.13,1.1811666666666667
GARDENCITY_NG_New_York_City,6353,NG (Natural Gas),55.0,15.81,4.7458724505
SOUTHAMPTON_O_New_York_City,6353,DFO (Distillate Fuel Oil),11.5,4.45,0.3635
TORRINGTON_O_Connecticut,2767,DFO (Distillate Fuel Oil),43.6,11.57,0.6094999999999999
NEWMILFORD_NG_Connecticut,2767,NG (Natural Gas),36.3,11.030000000000001,4.6267271333333335
DANBURY_NG_Connecticut,2767,NG (Natural Gas),4.3,2.04,4.592823713
NEWYORK_O_New_York_City,5725,DFO (Distillate Fuel Oil),44.28,11.57,0.11338888888888889
BRONX_NG_New_York_City_6,5725,NG (Natural Gas),191.6,66.68,2.4375333035
ASTORIA_O_New_York_City,5725,DFO (Distillate Fuel Oil),144.12,40.2,0.68125
PEARLRIVER_NG_New_York_City,5725,NG (Natural Gas),23.4,8.19,4.5978647532
HILLBURN_NG_New_York_City,5725,NG (Natural Gas),46.5,22.4,4.722233381856098
NEWYORK_NG_New_York_City,5725,NG (Natural Gas),30.51,8.72,4.615364661999999
ASTORIA_NG_New_York_City_7,5725,NG (Natural Gas),1858.0,458.49,7.1052029502857135
LONGISLANDCITY_NG_New_York_City,6934,NG (Natural Gas),2600.0200000000004,734.3299999999999,6.799783817454545
QUEENSVILLAGE_NG_New_York_City,6934,NG (Natural Gas),94.0,35.03,4.8975374375000005
NEWYORK_NG_New_York_City_8,6934,NG (Natural Gas),6.3999999999999995,2.0300000000000002,2.296401515
ASTORIA_NG_New_York_City_9,6934,NG (Natural Gas),1109.7899999999997,272.66,5.4999437199
BROOKLYN_NG_New_York_City,6934,NG (Natural Gas),59.0,18.499999999999996,4.673257988333333
BROOKLYN_O_New_York_City,6934,DFO (Distillate Fuel Oil),56.5,20.34,0.18793749999999998
NEWYORK_O_New_York_City_10,6934,DFO (Distillate Fuel Oil),356.2,66.9,4.5655
NEWBURGH_O_New_York_City,7275,DFO (Distillate Fuel Oil),151.57999999999998,51.42999999999999,0.915
NEWBURGH_C_New_York_City,7275,BIT (Bituminous Coal),386.5,118.75,11.67659844
NEWBURGH_NG_New_York_City,7275,NG (Natural Gas),1243.4,237.41,4.722233381856098
BROOKLYN_O_New_York_City_11,7211,DFO (Distillate Fuel Oil),319.97999999999996,116.46000000000001,1.6489166666666666
STATENISLAND_NG_New_York_City,7211,NG (Natural Gas),48.599999999999994,10.309999999999999,1.6371330336666665
BROOKLYN_NG_New_York_City_12,7211,NG (Natural Gas),1089.8,308.69,4.4849212227
NEWYORK_NG_New_York_City_13,7211,NG (Natural Gas),366.3,122.86999999999999,5.2979483588
BUCHANAN_Nuc_New_York_City,7259,NUC (Nuclear),2311.0,407.16999999999996,10.585
WESTHAVERSTRAW_NG_New_York_City,7259,NG (Natural Gas),1242.0,347.03000000000003,4.722233381856098
DRESDEN_C_Upstate_New_York,6752,BIT (Bituminous Coal),112.5,27.59,9.853049229
BINGHAMTON_NG_Upstate_New_York,6752,NG (Natural Gas),47.7,11.28,4.870224555
ARCHBALD_NG_Pennsylvania_Eastern,6752,NG (Natural Gas),60.5,6.3,4.918154762
MEHOOPANY_NG_Pennsylvania_Eastern,6752,NG (Natural Gas),120.19999999999999,32.6,3.2655076849999998
STATENISLAND_NG_New_York_City_14,11268,NG (Natural Gas),895.5,375.51,6.167823543666667
LAKEWOOD_NG_New_Jersey,11268,NG (Natural Gas),626.0,177.39,5.6169949038
BRIDGEWATER_NG_New_Jersey,11268,NG (Natural Gas),8.0,1.87,4.722233381856098
HACKETTSTOWN_NG_New_Jersey,11268,NG (Natural Gas),10.2,4.07,4.722233381856098
PARLIN_NG_New_Jersey,11268,NG (Natural Gas),135.0,40.33,4.795630808
SEWAREN_NG_New_Jersey,11268,NG (Natural Gas),452.2,182.53000000000003,5.55689212275
SOUTHAMBOY_O_New_Jersey,11268,DFO (Distillate Fuel Oil),212.0,68.75,1.5755
SAYREVILLE_NG_New_Jersey,11268,NG (Natural Gas),1207.24,397.24999999999994,4.738569444727273
SAYREVILLE_O_New_Jersey,11268,DFO (Distillate Fuel Oil),53.0,17.26,1.578
LINDEN_NG_New_Jersey,11268,NG (Natural Gas),1355.5800000000002,365.49,6.9408406395
EDISON_NG_New_Jersey,11268,NG (Natural Gas),501.6,157.35000000000002,5.197642341666667
TRENTON_NG_New_Jersey,11268,NG (Natural Gas),10.600000000000001,4.359999999999999,4.722233381856098
HIGHLANDPARK_NG_New_Jersey,11268,NG (Natural Gas),10.5,2.1799999999999997,4.722233381856098
SEWAREN_O_New_Jersey,11268,DFO (Distillate Fuel Oil),115.2,30.53,3.22
PORTLAND_O_Pennsylvania_Eastern,11268,DFO (Distillate Fuel Oil),194.01,66.69,1.9603333333333335
BANGOR_NG_Pennsylvania_Eastern,11268,NG (Natural Gas),89.2,18.64,4.687302109
OSWEGO_NG_Upstate_New_York,9558,NG (Natural Gas),1143.5200000000002,431.89000000000004,6.006260921999999
AUBURN_NG_Upstate_New_York,9558,NG (Natural Gas),7.0,3.31,4.722233381856098
OSWEGO_O_Upstate_New_York,9558,DFO (Distillate Fuel Oil),1804.6999999999998,620.35,18.23483333333333
BATAVIA_NG_Upstate_New_York,9558,NG (Natural Gas),66.2,27.48,4.8000214295
ONTARIO_Nuc_Upstate_New_York,9558,NUC (Nuclear),614.0,277.12,9.69
SYRACUSE_NG_Upstate_New_York,9558,NG (Natural Gas),102.7,24.71,4.8789516395
ROCHESTER_NG_Upstate_New_York,9558,NG (Natural Gas),31.800000000000004,11.75,1.5481869311666667
LANSING_C_Upstate_New_York,9558,BIT (Bituminous Coal),322.5,82.28,5.27554535
OAKFIELD_NG_Upstate_New_York,9558,NG (Natural Gas),5.8,0.87,4.722233381856098
CARTHAGE_NG_Upstate_New_York,9558,NG (Natural Gas),62.9,25.9,4.7677834059999995
ROCHESTER_C_Upstate_New_York,9558,BIT (Bituminous Coal),129.9,35.77,1.3682745825
EASTSYRACUSE_NG_Upstate_New_York,9558,NG (Natural Gas),122.60999999999999,29.04,4.794635374333333
BEAVERFALLS_NG_Upstate_New_York,9558,NG (Natural Gas),107.8,41.11,4.9568950825
RENSSELAER_NG_Upstate_New_York,9610,NG (Natural Gas),741.9000000000001,263.98,6.188931633
TROY_NG_Upstate_New_York,9610,NG (Natural Gas),6.0,2.0700000000000003,4.722233381856098
CAIRO_O_Upstate_New_York,9610,DFO (Distillate Fuel Oil),21.6,10.34,0.742
ALBANY_NG_Upstate_New_York,9610,NG (Natural Gas),4.6,0.77,4.722233381856098
ATHENS_NG_Upstate_New_York,9610,NG (Natural Gas),1323.0,388.90000000000003,6.831850275833333
SELKIRK_NG_Upstate_New_York,9610,NG (Natural Gas),446.0,110.81,5.2524120186
CASTLETONONHUDSON_NG_Upstate_New_York,9610,NG (Natural Gas),72.0,16.0,4.8016842035
GLENMONT_NG_Upstate_New_York,9610,NG (Natural Gas),893.08,227.47000000000003,6.717520486
COXSACKIE_O_Upstate_New_York,9610,DFO (Distillate Fuel Oil),23.700000000000003,9.51,0.3535
LOCKPORT_NG_Upstate_New_York,9870,NG (Natural Gas),221.32,66.76,4.92354190275
NORTHTONAWANDA_NG_Upstate_New_York,9870,NG (Natural Gas),55.3,18.45,4.743390381999999
TONAWANDA_NG_Upstate_New_York,9870,NG (Natural Gas),59.9,6.55,4.711786835
TONAWANDA_C_Upstate_New_York,9870,BIT (Bituminous Coal),400.0,189.01,11.130731756117966
BARKER_C_Upstate_New_York,9870,BIT (Bituminous Coal),655.1,70.59,11.130731756117966
BUFFALO_NG_Upstate_New_York,9870,NG (Natural Gas),3.8,0.51,4.722233381856098
OLEAN_NG_Upstate_New_York,7463,NG (Natural Gas),90.6,23.9,4.846915632
FILLMORE_NG_Upstate_New_York,7778,NG (Natural Gas),67.0,16.299999999999997,4.75671498
SILVERSPRINGS_NG_Upstate_New_York,7778,NG (Natural Gas),56.6,19.79,4.746896201
ITHACA_NG_Upstate_New_York,7778,NG (Natural Gas),37.52,14.200000000000001,3.4665244677499993
BLOSSBURG_NG_Pennsylvania_Eastern,7778,NG (Natural Gas),24.0,11.71,4.744397759
WILLIAMSPORT_O_Pennsylvania_Eastern,7778,DFO (Distillate Fuel Oil),32.0,11.67,0.495
DUNKIRK_C_Upstate_New_York,15995,BIT (Bituminous Coal),627.2,181.39,10.50973898
MONACA_C_Pennsylvania_Western,15995,BIT (Bituminous Coal),149.0,68.74,9.127495349
KENNERDELL_NG_Pennsylvania_Western,15995,NG (Natural Gas),294.5,76.09,4.9495397712
KENNERDELL_C_Pennsylvania_Western,15995,BIT (Bituminous Coal),94.7,10.51,9.161272923
WESTPITTSBURG_C_Pennsylvania_Western,15995,BIT (Bituminous Coal),348.0,92.36,9.796903301999999
PITTSBURGH_O_Pennsylvania_Western,15995,DFO (Distillate Fuel Oil),88.4,25.77,0.31762499999999994
SHIPPINGPORT_C_Pennsylvania_Western,15995,BIT (Bituminous Coal),2741.1000000000004,517.03,33.09295982
SHIPPINGPORT_Nuc_Pennsylvania_Western,15995,NUC (Nuclear),1846.8,412.04,10.145
WARREN_O_Pennsylvania_Western,15995,DFO (Distillate Fuel Oil),53.1,5.86,1.238
PITTSBURGH_NG_Pennsylvania_Western,15995,NG (Natural Gas),339.88,75.21,5.180929653250001
HANCOCKSBRIDGE_Nuc_New_Jersey,11548,NUC (Nuclear),3630.7,1072.54,10.979999999999999
MARMORA_C_New_Jersey,11548,BIT (Bituminous Coal),163.2,57.46,10.72589792
FORKEDRIVER_NG_New_Jersey,11548,NG (Natural Gas),76.8,23.630000000000003,4.795462039
SEASIDEHEIGHTS_O_New_Jersey,11548,DFO (Distillate Fuel Oil),6.0,2.15,0.039
MICKLETON_NG_New_Jersey,11548,NG (Natural Gas),71.2,34.79,5.16866781
FORKEDRIVER_Nuc_New_Jersey,11548,NUC (Nuclear),550.0,256.04,9.53
PEDRICKTOWN_NG_New_Jersey,11548,NG (Natural Gas),134.5,64.17,5.1157392725
VINELAND_O_New_Jersey,11548,DFO (Distillate Fuel Oil),27.0,5.24,0.697
ATLANTICCITY_NG_New_Jersey,11548,NG (Natural Gas),7.8,3.1,4.722233381856098
MARMORA_O_New_Jersey,11548,DFO (Distillate Fuel Oil),184.4,55.96,1.0734
DELMONT_NG_New_Jersey,11548,NG (Natural Gas),83.8,11.850000000000001,2.3888182975
VINELAND_NG_New_Jersey,11548,NG (Natural Gas),181.0,69.80000000000001,5.27722704
NATIONALPARK_O_New_Jersey,11548,DFO (Distillate Fuel Oil),18.5,1.99,0.4721112440191388
SWEDESBORO_C_New_Jersey,11548,BIT (Bituminous Coal),242.3,61.49,11.130731756117966
PENNSGROVE_C_New_Jersey,11548,BIT (Bituminous Coal),285.0,28.52,11.130731756117966
RIOGRANDE_O_New_Jersey,11548,DFO (Distillate Fuel Oil),79.59,29.51,0.5955
PAULSBORO_NG_New_Jersey,11548,NG (Natural Gas),780.9900000000001,221.64,4.66604279875
MANAHAWKIN_O_New_Jersey,11548,DFO (Distillate Fuel Oil),67.2,20.46,0.97875
BAYVILLE_O_New_Jersey,11548,DFO (Distillate Fuel Oil),6.0,1.9200000000000002,0.044375
MILLVILLE_NG_New_Jersey,11548,NG (Natural Gas),231.2,48.16,5.543581404999999
ATLANTICCITY_O_New_Jersey,11548,DFO (Distillate Fuel Oil),55.800000000000004,15.740000000000002,0.4721112440191388
MARCUSHOOK_NG_Pennsylvania_Eastern,11548,NG (Natural Gas),836.12,188.20999999999998,6.574165867
TRENTON_O_New_Jersey,11776,DFO (Distillate Fuel Oil),116.4,46.849999999999994,1.8665
MILFORD_NG_New_Jersey,11776,NG (Natural Gas),257.0,70.46000000000001,4.895118137199999
BURLINGTON_NG_New_Jersey,11776,NG (Natural Gas),242.0,73.86,5.00268411325
TRENTON_C_New_Jersey,11776,BIT (Bituminous Coal),652.8,288.37,11.130731756117966
TRENTON_NG_New_Jersey_15,11776,NG (Natural Gas),6.0,0.83,4.722233381856098
WESTVILLE_NG_New_Jersey,11776,NG (Natural Gas),225.0,93.0,5.164506991333333
BURLINGTON_O_New_Jersey,11776,DFO (Distillate Fuel Oil),185.7,48.17999999999999,1.0319
CAMDEN_NG_New_Jersey,11776,NG (Natural Gas),157.0,57.54,5.228831276999999
MORRISVILLE_O_Pennsylvania_Eastern,11776,DFO (Distillate Fuel Oil),63.599999999999994,12.399999999999999,0.548
