line,reactance,limit
line_24264_24245,0.036036,4162.504162504163
line_22841_24264,24.1067532598408,6.22232278163661
line_23786_24264,40.3098315624394,3.721176551374371
line_23875_24264,12.2156159213419,12.279364459874266
line_23938_24264,0.296177385927415,506.45325108231225
line_23964_24264,62.3707497493904,2.404973494830661
line_23997_24264,1.01213700689475,148.20128004231563
line_24002_24264,12.9186984015925,11.611076854422837
line_24004_24264,23.196886192433,6.46638513271368
line_24014_24264,1.12518260353602,133.31169494498687
line_24023_24264,3.10206735092358,48.35484953456618
line_24032_24264,101.064212390922,1.4842049074680528
line_24035_24264,1.45565468826685,103.04641698959173
line_24037_24264,5.82895347558838,25.733607349620996
line_24050_24264,8.89969580945432,16.854508649683517
line_24057_24264,0.660190320525591,227.20720879485467
line_24142_24264,5.28941796217833,28.35850769830747
line_24152_24264,2.00046186680334,74.98268399371898
line_24156_24264,21.3590455627421,7.0227857120008315
line_24157_24264,41.780379242806,3.5902019732343122
line_24159_24264,10.5618627864098,14.202040211411246
line_24161_24264,4.92985239192554,30.426874493378456
line_24177_24264,8.9174851473813,16.82088587992197
line_24188_24264,25.3187964364927,5.924452229640771
line_24231_24264,52.7405090500262,2.844113617821167
line_24245_24264,5.54964314174204,27.028764943778853
line_24260_24264,4.50678509427501,33.28314904354896
line_24264_32507,22.7683081088476,6.5881048026450015
line_24264_29998,94.5489627785121,1.586479593132989
line_24264_29860,42.0779840837949,3.5648095617244193
line_24264_29275,97.0082752493685,1.5462598382912334
line_24264_25710,24.8160439070247,6.04447673295498
line_24264_24341,4.94063874723765,30.360446831670536
line_24264_24782,6.03482486063428,24.85573375599744
line_24264_24759,7.10844622525347,21.101657837279536
line_24264_24449,62.3757273169676,2.404781578541957
line_24264_24267,8.56913614173638,17.504681629390618
line_24264_24377,34.3967807902558,4.360873214114655
line_24264_24334,10.7433438925011,13.96213334515901
line_24264_24363,4.78366846709995,31.35668807979411
line_24264_24361,7.64406493601421,19.623067210391
line_24264_24358,0.840610536918752,178.44173182723029
line_24264_24352,10.0749133325761,14.888465542923514
line_24264_24323,8.07220265730823,18.582288672373252
line_24264_24280,23.1572561235189,6.477451352608977
